yagoID	actorName	yagoTitle	imdbTitle	imdbActors	yagoDate	imdbDate	matchDate	matchActor	matchYear	matchBoth
id_3H29B!ky6I_5yq_!!kcQXcQfq	Alice Braga	Latitudes	Latitudes	['Alice Braga', ' Daniel de Oliveira', ' Michel Noher', ' Elisa Volpatto']	2014-02-28	2014-02-28	1	Yes	Yes	Yes
id_3H29B!ky6I_5yq_rY8BhGUw8C	Alice Braga	Journey_to_the_End_of_the_Night	Journey to the End of the Night	['Brendan Fraser', ' Yasiin Bey', ' Scott Glenn', ' Catalina Sandino Moreno']	2006-04-28	2007-01-09	0	No	Yes	No
id_3H29B!ky6I_5yq_OUmfRrkbbu	Alice Braga	Redbelt	Redbelt	['Max Martini', ' Matt Cable', ' Chiwetel Ejiofor', ' Alice Braga']	2008-04-07	2008-05-09	0	Yes	Yes	Yes
id_3H29B!ky6I_5yq_lWQ4UvKOdl	Alice Braga	Predators	Predators	['Adrien Brody', ' Topher Grace', ' Alice Braga', ' Walton Goggins']	2010-07-07	2010-07-09	0	Yes	Yes	Yes
id_3H29B!ky6I_5yq_X2?UlozMSt	Alice Braga	I_Am_Legend	I Am Legend	['Will Smith', ' Alice Braga', ' Charlie Tahan', ' Salli Richardson-Whitfield']	2007-12-14	2007-12-14	1	Yes	Yes	Yes
id_3H29B!ky6I_5yq_oRv4Xwet6P	Alice Braga	On_the_Road	On the Road	['Sam Riley', ' Garrett Hedlund', ' Kristen Stewart', ' Amy Adams']	2012-05-23	2012-05-23	1	No	Yes	No
id_3H29B!ky6I_5yq_L0CHgPCSDW	Alice Braga	Lower_City	Lower City	['Lázaro Ramos', ' Wagner Moura', ' Alice Braga', ' Maria Menezes']	2005-05-16	2005-12-02	0	Yes	Yes	Yes
id_3H29B!ky6I_5yq_fp9kDvJ?jt	Alice Braga	Blindness	Blindness	['Yûsuke Iseya', ' Jason Bermingham', ' Eduardo Semerjian', ' Don McKellar']	2008-10-03	2008-10-03	1	No	Yes	No
id_3H29B!ky6I_5yq_SiGEjwJVAf	Alice Braga	The_Shack	The Shack	['Sam Worthington', ' Octavia Spencer', ' Tim McGraw', ' Radha Mitchell']	2017-03-03	2017-03-03	1	No	Yes	No
id_3H29B!ky6I_5yq_TxqSN3P60t	Alice Braga	Only_God_Knows	Only God Knows	['Diego Luna', ' Alice Braga', ' Damián Alcázar', ' Maria Alves']	2006-01-21	NaT	0	Yes	Yes	Yes
id_3H29B!ky6I_5yq_PTMNUb3rei	Alice Braga	Repo_Men	Repo Men	['Jude Law', ' Forest Whitaker', ' Alice Braga', ' Liev Schreiber']	2010-03-19	2010-03-19	1	Yes	Yes	Yes
id_3H29B!ky6I_5yq_aJYb0F!a5X	Alice Braga	The_Duel	The Duel	['Woody Harrelson', ' Liam Hemsworth', ' Alice Braga', ' Emory Cohen']	2016-06-24	2016-06-24	1	Yes	Yes	Yes
id_3H29B!ky6I_5yq_Pfi9H2BHP5	Alice Braga	City_of_God_–_10_Years_Later	City of God: 10 Years Later	['Alice Braga', ' Darlan Cunha', ' Renato de Souza', ' Leandro Firmino']	2013	2014-10-20	0	Yes	Yes	Yes
id_3H29B!ky6I_5yq_PFGAp!A64H	Alice Braga	Drained	Drained	['Selton Mello', ' Paula Braun', ' Paulo Alves', ' Susana Alves']	2006-09-27	2007-03-23	0	No	Yes	No
id_3H29B!ky6I_5yq_XwNpqrbuYK	Alice Braga	The_Rite	The Rite	"['Anthony Hopkins', "" Colin O'Donoghue"", ' Alice Braga', ' Ciarán Hinds']"	2011-01-26	2011-01-28	0	Yes	Yes	Yes
id_3H29B!ky6I_5yq_dpDjnl8pO1	Alice Braga	Elysium	Elysium	['Matt Damon', ' Jodie Foster', ' Sharlto Copley', ' Alice Braga']	2013-08-07	2013-08-09	0	Yes	Yes	Yes
id_3H29B!ky6I_5yq_NFR3w8h1Ub	Alice Braga	Kill_Me_Three_Times	Kill Me Three Times	['Simon Pegg', ' Steve Le Marquand', ' Alice Braga', ' Teresa Palmer']	2014-09-06	2015-04-10	0	Yes	Yes	Yes
id_cli9u!a4vr_5yq_GMXG0blADL	Alice B. Russell	God's_Step_Children	God's Step Children	['Jacqueline Lewis', ' Ethel Moses', ' Alice B. Russell', ' Trixie Smith']	1938	NaT	0	Yes	Yes	Yes
id_4XJ9Y5!Lax_5yq_QEcV2o4!jb	Alice Calhoun	The_Happy_Warrior	The Happy Warrior	['James Knight', ' Joan Legge', ' Minna Grey', ' Harry Lorraine']	1925-07-05	1917-08-01	0	No	No	No
id_4XJ9Y5!Lax_5yq_c3sBrmZBFG	Alice Calhoun	A_Hero_of_the_Big_Snows	A Hero of the Big Snows	['Rin Tin Tin', ' Alice Calhoun', ' Don Alvarado', ' Leo Willis']	1926-07-24	1926-07-24	1	Yes	Yes	Yes
id_4XJ9Y5!Lax_5yq_NmOWX0XLZH	Alice Calhoun	The_Little_Minister	The Little Minister	['Katharine Hepburn', ' John Beal', ' Alan Hale', ' Donald Crisp']	1922-01-22	1934-12-28	0	No	No	No
id_kL6Sa0Od6u_5yq_ZN2XFH1RXY	Alice Chan	Dial_D_for_Demons	Dial D for Demons	['Yee-Man Man', ' Alice Chan', ' Jordan Chan', ' Ann Lee']	2000-03-18	2000-03-18	1	Yes	Yes	Yes
id_XeP3M3fRqi_5yq_!qVcX?66Nf	Alice Cocéa	Delphine	Delphine	['Dany Carrel', ' Maurice Ronet', ' Frédéric de Pasquale', ' Paul Guers']	1931-11-20	1969-02-19	0	No	No	No
id_yAu58SK8g1_5yq_bQQHQwx9yY	Alice Connor	The_Thief_Lord	The Thief Lord	['Aaron Taylor-Johnson', ' Jasper Harris', ' Carole Boyd', ' Bob Goody']	2006-01-05	2006-03-14	0	No	Yes	No
id_yAu58SK8g1_5yq_olriuLG!f5	Alice Connor	Alien_Love_Triangle	Alien Love Triangle	['Kenneth Branagh', ' Alice Connor', ' Courteney Cox', ' Heather Graham']	2008	2008-02-23	0	Yes	Yes	Yes
id_i5BBHbaEq6_5yq_QPRf6n2ZMg	Alice Cooper	Wayne's_World	Wayne's World	['Mike Myers', ' Dana Carvey', ' Rob Lowe', ' Tia Carrere']	1992-02-14	1992-02-14	1	No	Yes	No
id_i5BBHbaEq6_5yq_qVT9KPLxvL	Alice Cooper	Monster_Dog	Monster Dog	['Alice Cooper', ' Victoria Vera', ' Carlos Santurio', ' Pepa Sarsa']	1984	1984-12-01	0	Yes	Yes	Yes
id_i5BBHbaEq6_5yq_aNRkfYtedY	Alice Cooper	Welcome_to_My_Nightmare	Alice Cooper: Welcome to My Nightmare	['Alice Cooper', ' Vincent Price', ' Dick Wagner', ' Steve Hunter']	1976	1975-11-28	0	Yes	No	No
id_i5BBHbaEq6_5yq_F8IyVemCKB	Alice Cooper	Super_Duper_Alice_Cooper	Super Duper Alice Cooper	['Alice Cooper', ' Sheryl Cooper', ' Jack Curtis', ' Pamela Des Barres']	2014-04-17	2014-04-22	0	Yes	Yes	Yes
id_i5BBHbaEq6_5yq_Qq7KQJq2rn	Alice Cooper	An_Honest_Liar	An Honest Liar	['James Randi', ' Deyvi Peña', ' Penn Jillette', ' Teller']	2014-04-18	2014-11-02	0	No	Yes	No
id_i5BBHbaEq6_5yq_WiPdMpr2om	Alice Cooper	Midsummer_Rock	Midsummer Rock	['Iggy Pop', ' Alice Cooper', ' Grand Funk Railroad', ' Jack Lescoulie']	1970	NaT	0	Yes	Yes	Yes
id_i5BBHbaEq6_5yq_Mwbi5eywYV	Alice Cooper	Sgt._Pepper's_Lonely_Hearts_Club_Band	Sgt. Pepper's Lonely Hearts Club Band	['Peter Frampton', ' Barry Gibb', ' Robin Gibb', ' Maurice Gibb']	1978-07-21	1978-07-24	0	No	Yes	No
id_i5BBHbaEq6_5yq_mjpBM8ttri	Alice Cooper	Suck	Suck	['Rob Stefaniuk', ' Jessica Paré', ' Paul Anthony', ' Mike Lobel']	2009-09-11	2011-02-05	0	No	Yes	No
id_i5BBHbaEq6_5yq_EJAohaVj1i	Alice Cooper	Bigfoot	Bigfoot	['Danny Bonaduce', ' Barry Williams', ' Bruce Davison', ' Sherilyn Fenn']	2012-06-30	2012-06-30	1	No	Yes	No
id_N!J7QORS!F_5yq_Kwzd3FrdR7	Alice Coulthard	The_Cement_Garden	The Cement Garden	['Andrew Robertson', ' Charlotte Gainsbourg', ' Alice Coulthard', ' Ned Birkin']	1993	1994-02-11	0	Yes	Yes	Yes
id_TuQNGTVZSA_5yq_ONj!ptVgtU	Alice Davenport	Cruel,_Cruel_Love	Cruel, Cruel Love	['Charles Chaplin', ' Edgar Kennedy', ' Minta Durfee', ' Eva Nelson']	1914-03-26	1914-03-26	1	No	Yes	No
id_TuQNGTVZSA_5yq_ctbhdMI77D	Alice Davenport	The_Star_Boarder	The Star Boarder	['Charles Chaplin', ' Minta Durfee', ' Edgar Kennedy', ' Gordon Griffith']	1914-04-04	1914-04-04	1	No	Yes	No
id_TuQNGTVZSA_5yq_3WOg11?zmF	Alice Davenport	Mabel's_Strange_Predicament	Mabel's Strange Predicament	['Mabel Normand', ' Charles Chaplin', ' Chester Conklin', ' Alice Davenport']	1914-02-09	1914-02-09	1	Yes	Yes	Yes
id_TuQNGTVZSA_5yq_Q6rBi78T8h	Alice Davenport	The_Property_Man	The Property Man	['Charles Chaplin', ' Phyllis Allen', ' Charles Bennett', ' Jess Dandy']	1914-08-01	1914-08-01	1	No	Yes	No
id_TuQNGTVZSA_5yq_6Lw7o1ITZQ	Alice Davenport	Mabel's_Lovers	Mabel's Lovers	['Mabel Normand', ' Fred Mace', ' Ford Sterling', ' Alice Davenport']	1912-11-12	1912-11-04	0	Yes	Yes	Yes
id_TuQNGTVZSA_5yq_7Vutpzy7a7	Alice Davenport	Gentlemen_of_Nerve	Gentlemen of Nerve	['Charles Chaplin', ' Mabel Normand', ' Chester Conklin', ' Mack Swain']	1914-10-29	1914-10-29	1	No	Yes	No
id_TuQNGTVZSA_5yq_nTxqT?KiKi	Alice Davenport	Caught_in_the_Rain	Caught in the Rain	['Charles Chaplin', ' Mack Swain', ' Alice Davenport', ' Alice Howell']	1914-05-04	1914-05-04	1	Yes	Yes	Yes
id_mqDzu9bETn_5yq_Zu0L1ZIliJ	Alice David	Babysitting_2	Babysitting 2	['Philippe Lacheau', ' Alice David', ' Vincent Desagnat', ' Tarek Boudali']	2015-12-02	2015-12-02	1	Yes	Yes	Yes
id_mqDzu9bETn_5yq_5gvsyD0Qkn	Alice David	Babysitting	Babysitting	['Philippe Lacheau', ' Alice David', ' Vincent Desagnat', ' Tarek Boudali']	2014-04-16	2014-04-16	1	Yes	Yes	Yes
id_8D7PYA43Hh_5yq_ZUhOpx9VDs	Alice Day	See_You_in_Jail	See You in Jail	['Jack Mulhall', ' Alice Day', ' Mack Swain', ' George Fawcett']	1927-04-17	1927-04-17	1	Yes	Yes	Yes
id_8D7PYA43Hh_5yq_OBgXh!P5Ai	Alice Day	Two-Fisted_Law	Two-Fisted Law	['Tim McCoy', ' Alice Day', ' Wheeler Oakman', ' Tully Marshall']	1932-06-08	1932-06-08	1	Yes	Yes	Yes
id_8D7PYA43Hh_5yq_MHX22uHrae	Alice Day	The_Gorilla	The Gorilla	['Jimmy Ritz', ' Harry Ritz', ' Al Ritz', ' Anita Louise']	1927-11-13	1939-05-26	0	No	No	No
id_8D7PYA43Hh_5yq_UekSnEoU6T	Alice Day	The_Way_of_the_Strong	The Way of the Strong	['Mitchell Lewis', ' Alice Day', ' Margaret Livingston', ' Theodore von Eltz']	1928-06-19	1928-06-19	1	Yes	Yes	Yes
id_8D7PYA43Hh_5yq_7JuaL3DlKP	Alice Day	Hot_Curves	Hot Curves	['Benny Rubin', ' Pert Kelton', ' Rex Lease', ' Alice Day']	1930-06-15	1930-06-15	1	Yes	Yes	Yes
id_8D7PYA43Hh_5yq_rO4H2rJuHx	Alice Day	The_Cat's_Meow	The Cat's Meow	['Kirsten Dunst', ' Edward Herrmann', ' Eddie Izzard', ' Cary Elwes']	1924-05-25	2002-05-03	0	No	No	No
id_8D7PYA43Hh_5yq_PCqgt69Fbs	Alice Day	In_the_Next_Room	The Girl in the Next Room	['Pearl White', ' Chester Barnett']	1930-01-26	1912-10-06	0	No	No	No
id_8D7PYA43Hh_5yq_qLf5DMpq9a	Alice Day	The_Lady_from_Nowhere	The Lady from Nowhere	['Alice Day', ' John Holland', ' Phillips Smalley', ' Barbara Bedford']	1931-08-01	1931-08-01	1	Yes	Yes	Yes
id_8D7PYA43Hh_5yq_9e3a3!Eyaz	Alice Day	Phyllis_of_the_Follies	Phyllis of the Follies	['Alice Day', ' Matt Moore', ' Edmund Burns', ' Lilyan Tashman']	1928-06	1928-06-01	0	Yes	Yes	Yes
id_8D7PYA43Hh_5yq_qHKtRBsR4M	Alice Day	Is_Everybody_Happy?	Is Everybody Happy?	['Charles Atlas', ' Jackson Beck', ' Dorothy Dix', ' Earnest Albert Hooton']	1929-10-19	1946-09-06	0	No	No	No
id_8D7PYA43Hh_5yq_OubGKbHVoI	Alice Day	Ladies_in_Love	Ladies in Love	['Janet Gaynor', ' Loretta Young', ' Constance Bennett', ' Simone Simon']	1930-05-15	1936-10-09	0	No	No	No
id_8D7PYA43Hh_5yq_qffO?083zr	Alice Day	Gold	Gold	['Matthew McConaughey', ' Edgar Ramírez', ' Bryce Dallas Howard', ' Corey Stoll']	1932	2017-01-27	0	No	No	No
id_8D7PYA43Hh_5yq_?D0VxKVkdA	Alice Day	Little_Johnny_Jones	Little Johnny Jones	['Johnny Hines', ' Wyndham Standing', ' Margaret Seddon', ' Herbert Prior']	1929	1923-08-19	0	No	No	No
id_6YVVA4IXim_5yq_5KxgosDwYz	Alice de Lencquesaing	In_a_Rush	In a Rush	['Marthe Keller', ' Valentina Cervi', ' Alice de Lencquesaing', ' Bernard Verley']	2012-05-19	2012-10-17	0	Yes	Yes	Yes
id_AwKfqzyusK_5yq_TrC?5b6pRu	Alice Delysia	She	She	['Ursula Andress', ' Peter Cushing', ' Bernard Cribbins', ' John Richardson']	1916-02	1965-04-18	0	No	No	No
id_RZl6gDMnpY_5yq_5kwneOo5yS	Alice De Winton	A_Cinema_Girl's_Romance	A Cinema Girl's Romance	['Agnes Glynne', ' Fred Paul', ' Alice De Winton', ' Bernard Vaughan']	1915-02	1915-02-01	0	Yes	Yes	Yes
id_SOSpa8noTR_5yq_R8PPPU!H0O	Alice Dixson	When_the_Love_Is_Gone	When the Love Is Gone	['Gabby Concepcion', ' Alice Dixson', ' Andi Eigenmann', ' Cristine Reyes']	2013-11-27	2013-11-27	1	Yes	Yes	Yes
id_mqkjvSVgjY_5yq_eNcm1Kqaxd	Alice Dovey	The_Commanding_Officer	The Commanding Officer	['Alice Dovey', ' Donald Crisp', ' Marshall Neilan', ' Douglas Gerrard']	1915-03-25	1915-03-25	1	Yes	Yes	Yes
id_qOEkAksBxI_5yq_f9N8Nvi7aj	Alice Englert	Ginger_&_Rosa	Ginger & Rosa	['Christina Hendricks', ' Jodhi May', ' Alessandro Nivola', ' Luke Cloud']	2012-09-07	2012-10-19	0	No	Yes	No
id_qOEkAksBxI_5yq_I5e7JblD4B	Alice Englert	Beautiful_Creatures	Beautiful Creatures	['Alden Ehrenreich', ' Alice Englert', ' Jeremy Irons', ' Viola Davis']	2013-01-19	2013-02-14	0	Yes	Yes	Yes
id_qOEkAksBxI_5yq_Wv4ZC4N6Pq	Alice Englert	In_Fear	In Fear	['Iain De Caestecker', ' Alice Englert', ' Allen Leech']	2013-01-20	2013-11-15	0	Yes	Yes	Yes
id_qOEkAksBxI_5yq_emaQtQJ!Gn	Alice Englert	The_Lovers	The Lovers on the Bridge	['Juliette Binoche', ' Denis Lavant', ' Daniel Buain', ' Klaus-Michael Grüber']	2013-10-25	1999-07-02	0	No	No	No
id_SiqWVgfwXu_5yq_3ar6zGCh!D	Alice Evans	102_Dalmatians	102 Dalmatians	['Glenn Close', ' Gérard Depardieu', ' Ioan Gruffudd', ' Alice Evans']	2000-11-22	2000-11-22	1	Yes	Yes	Yes
id_SiqWVgfwXu_5yq_TEqfoieneJ	Alice Evans	Ma_femme_s'appelle_Maurice	Ma femme s'appelle Maurice	['Georges Beller', ' Julie Deyre', ' Michèle Kern', ' Jean Lenoir']	2002-09-25	NaT	0	No	No	No
id_SiqWVgfwXu_5yq_njPhNlj4nP	Alice Evans	Blackball	Blackball	['Paul Kaye', ' James Cromwell', ' Alice Evans', ' Bernard Cribbins']	2003-09-05	2003-09-05	1	Yes	Yes	Yes
id_SiqWVgfwXu_5yq_u3KvrTnKEd	Alice Evans	The_Abduction_Club	The Abduction Club	['Alice Evans', ' Daniel Lapaine', ' Sophia Myles', ' Matthew Rhys']	2002-07-19	2002-07-19	1	Yes	Yes	Yes
id_SiqWVgfwXu_5yq_PIvvvqXADl	Alice Evans	Dangerous_Parking	Dangerous Parking	['Peter Howitt', ' Saffron Burrows', ' Sean Pertwee', ' Rachael Stirling']	2007	2008-05-23	0	No	Yes	No
id_SiqWVgfwXu_5yq_5GnJBRFG18	Alice Evans	The_Christmas_Card	The Christmas Card	['Edward Asner', ' John Newton', ' Alice Evans', ' Lois Nettleton']	2006-12-02	2006-12-02	1	Yes	Yes	Yes
id_stz3YBR8Fx_5yq_A8456gLRsW	Alice Eve	Before_We_Go	Before We Go	['Chris Evans', ' Alice Eve', ' Emma Fitzpatrick', ' John Cullum']	2014-09-12	2015-07-21	0	Yes	Yes	Yes
id_stz3YBR8Fx_5yq_mZtaPM6WR9	Alice Eve	Starter_for	Starter for 10	['Joseph Friend', ' James Gaddas', ' Catherine Tate', ' Mark Gatiss']	2006-11-10	2007-03-09	0	No	Yes	No
id_stz3YBR8Fx_5yq_jkLqGupXiv	Alice Eve	Misconduct	Misconduct	['Josh Duhamel', ' Anthony Hopkins', ' Al Pacino', ' Alice Eve']	2016-02-05	2016-02-05	1	Yes	Yes	Yes
id_stz3YBR8Fx_5yq_uivFM2PlV1	Alice Eve	Some_Velvet_Morning	Some Velvet Morning	['Stanley Tucci', ' Alice Eve']	2013-04-21	2013-12-10	0	Yes	Yes	Yes
id_stz3YBR8Fx_5yq_i8fRSNhCZw	Alice Eve	Big_Nothing	Big Nothing	['David Schwimmer', ' Simon Pegg', ' Alice Eve', ' Natascha McElhone']	2006-12-01	2006-12-01	1	Yes	Yes	Yes
id_stz3YBR8Fx_5yq_Dt2d0cF0zu	Alice Eve	Untogether	Untogether	['Alice Eve', ' Jamie Dornan', ' Ben Mendelsohn', ' Jennifer Grey']	2017	2018-04-23	0	Yes	No	No
id_stz3YBR8Fx_5yq_tfzxqjRGK1	Alice Eve	Dirty_Weekend	Dirty Weekend	['Matthew Broderick', ' Alice Eve', ' Phil Burke', ' Gia Crovatin']	2015-04-19	2015-09-04	0	Yes	Yes	Yes
id_stz3YBR8Fx_5yq_qC0u2nEyaY	Alice Eve	ATM	ATM	"['Brian Geraghty', ' Alice Eve', ' Josh Peck', "" Mike O'Brian""]"	2012-04-06	2012-03-02	0	Yes	Yes	Yes
id_stz3YBR8Fx_5yq_?eIrAXFl6E	Alice Eve	Star_Trek_Into_Darkness	Star Trek: Into Darkness	['Chris Pine', ' Zachary Quinto', ' Zoe Saldana', ' Karl Urban']	2013-04-23	2013-05-16	0	No	Yes	No
id_stz3YBR8Fx_5yq_rvRLIV77T5	Alice Eve	The_Decoy_Bride	The Decoy Bride	['Danny Bage', ' Dylan Moran', ' Hannah Bourne', ' Michael Urie']	2011-05-14	2012-03-09	0	No	Yes	No
id_stz3YBR8Fx_5yq_qs6Zi2pl7o	Alice Eve	The_Raven	The Raven	['John Cusack', ' Luke Evans', ' Alice Eve', ' Brendan Gleeson']	2012-03-09	2012-04-27	0	Yes	Yes	Yes
id_stz3YBR8Fx_5yq_kG9q9wqQRA	Alice Eve	Cold_Comes_the_Night	Cold Comes the Night	['Alice Eve', ' Ursula Parker', ' Logan Marshall-Green', ' Sarah Sokolovic']	2013-09-20	2014-01-10	0	Yes	Yes	Yes
id_stz3YBR8Fx_5yq_3pORSjTXgs	Alice Eve	Criminal	Criminal	['Kevin Costner', ' Gary Oldman', ' Tommy Lee Jones', ' Ryan Reynolds']	2016-04-05	2016-04-15	0	No	Yes	No
id_stz3YBR8Fx_5yq_sqh5UniBPd	Alice Eve	She's_Out_of_My_League	She's Out of My League	['Jay Baruchel', ' Alice Eve', ' T.J. Miller', ' Mike Vogel']	2010-03-12	2010-03-12	1	Yes	Yes	Yes
id_MoPeSUBLP_5yq_wwrw?SjOEU	Alice Faye	Rose_of_Washington_Square	Rose of Washington Square	['Tyrone Power', ' Alice Faye', ' Al Jolson', ' William Frawley']	1939-05-05	1939-05-05	1	Yes	Yes	Yes
id_MoPeSUBLP_5yq_rjoXNHu4vr	Alice Faye	Hello,_Frisco,_Hello	Hello Frisco, Hello	['Alice Faye', ' John Payne', ' Jack Oakie', ' Lynn Bari']	1943-03-11	1943-03-26	0	Yes	Yes	Yes
id_MoPeSUBLP_5yq_HABC6!Eh2i	Alice Faye	You're_a_Sweetheart	You're a Sweetheart	['Alice Faye', ' George Murphy', ' Ken Murray', ' Charles Winninger']	1937-12-26	1937-12-26	1	Yes	Yes	Yes
id_MoPeSUBLP_5yq_EcFz3Hr98u	Alice Faye	365_Nights_in_Hollywood	365 Nights in Hollywood	['James Dunn', ' Alice Faye', ' Frank Mitchell', ' Jack Durant']	1934-12-10	1934-12-10	1	Yes	Yes	Yes
id_MoPeSUBLP_5yq_vLgdnUlvtD	Alice Faye	Every_Night_at_Eight	Every Night at Eight	['George Raft', ' Alice Faye', ' Frances Langford', ' Patsy Kelly']	1935	1935-08-02	0	Yes	Yes	Yes
id_MoPeSUBLP_5yq_!0v3jfxzbA	Alice Faye	She_Learned_About_Sailors	She Learned About Sailors	['Lew Ayres', ' Alice Faye', ' Frank Mitchell', ' Jack Durant']	1934-06-29	1934-06-29	1	Yes	Yes	Yes
id_MoPeSUBLP_5yq_FsiB!?bZEL	Alice Faye	George_White's_Scandals	George White's Scandals	['Joan Davis', ' Jack Haley', ' Phillip Terry', ' Martha Holliday']	1934-03-16	1946-02-18	0	No	No	No
id_MoPeSUBLP_5yq_ibE9ulHLgz	Alice Faye	Week-End_in_Havana	Week-End in Havana	['Alice Faye', ' Carmen Miranda', ' John Payne', ' Cesar Romero']	1941-10-08	1941-10-17	0	Yes	Yes	Yes
id_MoPeSUBLP_5yq_qDo3OXvzVY	Alice Faye	State_Fair	State Fair	['Jeanne Crain', ' Dana Andrews', ' Dick Haymes', ' Vivian Blaine']	1962-03-09	1945-08-30	0	No	No	No
id_MoPeSUBLP_5yq_7DKilQIK4v	Alice Faye	In_Old_Chicago	In Old Chicago	['Tyrone Power', ' Alice Faye', ' Don Ameche', ' Alice Brady']	1938-01-06	1938-04-15	0	Yes	No	No
id_MoPeSUBLP_5yq_BVNrMMHstp	Alice Faye	Poor_Little_Rich_Girl	The Poor Little Rich Girl	['Mary Pickford', ' Madlaine Traverse', ' Charles Wellesley', ' Gladys Fairbanks']	1936-07-24	1917-03-05	0	No	No	No
id_MoPeSUBLP_5yq_lhR!qHrdKm	Alice Faye	Tin_Pan_Alley	Tin Pan Alley	['Alice Faye', ' Betty Grable', ' Jack Oakie', ' John Payne']	1940-11-29	1940-11-29	1	Yes	Yes	Yes
id_MoPeSUBLP_5yq_gpHNAWCW5D	Alice Faye	The_Magic_of_Lassie	The Magic of Lassie	['Mickey Rooney', ' Pernell Roberts', ' Stephanie Zimbalist', ' Michael Sharrett']	1978-08-02	1978-08-02	1	No	Yes	No
id_MoPeSUBLP_5yq_h?A69Wjjgt	Alice Faye	Tail_Spin	Tail Spin	['Alice Faye', ' Constance Bennett', ' Nancy Kelly', ' Joan Davis']	1939-02-19	1939-02-19	1	Yes	Yes	Yes
id_MoPeSUBLP_5yq_Ccz74jIYEL	Alice Faye	The_Great_American_Broadcast	The Great American Broadcast	['Alice Faye', ' Jack Oakie', ' John Payne', ' Cesar Romero']	1941-05-09	1941-05-09	1	Yes	Yes	Yes
id_MoPeSUBLP_5yq_6E1uyeZxUC	Alice Faye	The_Gang's_All_Here	The Gang's All Here	['Alice Faye', ' Carmen Miranda', ' Phil Baker', ' Benny Goodman']	1943-12-24	1943-12-24	1	Yes	Yes	Yes
id_MoPeSUBLP_5yq_yT8TQpiPum	Alice Faye	Barricade	Barricade	['Eric McCormack', ' Jody Thompson', ' Conner Dwelly', ' Ryan Grantham']	1939-12-08	2012-09-25	0	No	No	No
id_MoPeSUBLP_5yq_DBVUlgGvTk	Alice Faye	King_of_Burlesque	King of Burlesque	['Warner Baxter', ' Alice Faye', ' Jack Oakie', ' Mona Barrie']	1936-01-03	1936-01-03	1	Yes	Yes	Yes
id_MoPeSUBLP_5yq_dHva3G4yZa	Alice Faye	On_the_Avenue	On the Avenue	['Dick Powell', ' Madeleine Carroll', ' Alice Faye', ' The Ritz Brothers']	1937-02-12	1937-02-12	1	Yes	Yes	Yes
id_MoPeSUBLP_5yq_Frs0J11fyR	Alice Faye	Sing,_Baby,_Sing	Sing, Baby, Sing	['Alice Faye', ' Adolphe Menjou', ' Gregory Ratoff', ' Ted Healy']	1936-08-21	1936-08-21	1	Yes	Yes	Yes
id_MoPeSUBLP_5yq_rkL4vNbYEf	Alice Faye	That_Night_in_Rio	That Night in Rio	['Alice Faye', ' Don Ameche', ' Carmen Miranda', ' S.Z. Sakall']	1941-04-11	1941-04-11	1	Yes	Yes	Yes
id_MoPeSUBLP_5yq_woH7l50TO2	Alice Faye	Alexander's_Ragtime_Band	Alexander's Ragtime Band	['Tyrone Power', ' Alice Faye', ' Don Ameche', ' Ethel Merman']	1938-08-05	1938-08-16	0	Yes	Yes	Yes
id_MoPeSUBLP_5yq_wzc!rIfTib	Alice Faye	Lillian_Russell	Lillian Russell	['Alice Faye', ' Don Ameche', ' Henry Fonda', ' Edward Arnold']	1940-05-24	1940-05-24	1	Yes	Yes	Yes
id_MoPeSUBLP_5yq_OM9DyJTzmF	Alice Faye	Fallen_Angel	Fallen Angel	['Alice Faye', ' Dana Andrews', ' Linda Darnell', ' Charles Bickford']	1945-10-26	1946-03-20	0	Yes	Yes	Yes
id_k11NRRVSHh_5yq_aS0pRi4!Is	Alice Field	The_Queen_of_Biarritz	The Queen of Biarritz	['Alice Field', ' Léon Belières', ' Marguerite Moreno', ' André Burgère']	1934-12-20	NaT	0	Yes	Yes	Yes
id_k11NRRVSHh_5yq_NHzGlxsDpe	Alice Field	La_Maison_de_la_Fléche	La maison de La Flèche	['Annabella', ' Alice Field', ' Léon Mathot', ' Gaston Dupray']	1930	NaT	0	Yes	Yes	Yes
id_k11NRRVSHh_5yq_ZSq?opkGud	Alice Field	You_Will_Be_My_Wife	You Will Be My Wife	['Alice Field', ' Roger Tréville', ' Lucien Baroux', ' Lucien Callamand']	1932-05-20	NaT	0	Yes	Yes	Yes
id_BnlTz3ibqD_5yq_M5mtb?JH!1	Alice Fleming	Sun_Valley_Cyclone	Sun Valley Cyclone	['Bill Elliott', ' Robert Blake', ' Alice Fleming', ' Roy Barcroft']	1946-05-10	1946-05-10	1	Yes	Yes	Yes
id_BnlTz3ibqD_5yq_r9BgL4VHQp	Alice Fleming	Overland_Mail_Robbery	Overland Mail Robbery	"['Bill Elliott', "" George 'Gabby' Hayes"", ' Anne Jeffreys', ' Alice Fleming']"	1943-11-20	1943-11-20	1	Yes	Yes	Yes
id_BnlTz3ibqD_5yq_x6uaH1kfk9	Alice Fleming	Colorado_Pioneers	Colorado Pioneers	['Bill Elliott', ' Robert Blake', ' Alice Fleming', ' Roy Barcroft']	1945-11-14	1945-11-14	1	Yes	Yes	Yes
